cluster_id,cluster,stress_relevant,case_only_cluster,GO,Term,Fisher,gene_LOC,enriched_in_CA,enriched_in_SE,enriched_in_CASE
1,Other: cytoskeleton,no,no,GO:0005856,cytoskeleton,0.00141,LOC111119660,no,yes,no
1,Other: cytoskeleton,no,no,GO:0005856,cytoskeleton,0.00141,LOC111128432,no,yes,yes
1,Other: cytoskeleton,no,no,GO:0005856,cytoskeleton,0.00141,LOC111134230,no,yes,no
1,Other: cytoskeleton,no,no,GO:0005856,cytoskeleton,0.00141,LOC111135411,no,no,yes
1,Other: cytoskeleton,no,no,GO:0005856,cytoskeleton,0.00141,LOC111100765,no,yes,yes
1,Other: cytoskeleton,no,no,GO:0005856,cytoskeleton,0.00141,LOC111101036,no,yes,no
1,Other: cytoskeleton,no,no,GO:0005856,cytoskeleton,0.00141,LOC111103275,no,yes,yes
1,Other: cytoskeleton,no,no,GO:0005856,cytoskeleton,0.00141,LOC111118026,no,yes,yes
1,Other: cytoskeleton,no,no,GO:0005856,cytoskeleton,0.00141,LOC111119669,no,yes,no
1,Other: cytoskeleton,no,no,GO:0005856,cytoskeleton,0.00141,LOC111125942,no,yes,yes
1,Other: cytoskeleton,no,no,GO:0005856,cytoskeleton,0.00141,LOC111130323,no,yes,yes
1,Other: cytoskeleton,no,no,GO:0005856,cytoskeleton,0.00141,LOC111109553,no,no,yes
1,Other: cytoskeleton,no,no,GO:0005856,cytoskeleton,0.00141,LOC111112605,no,no,yes
1,Other: cytoskeleton,no,no,GO:0005856,cytoskeleton,0.00141,LOC111117970,no,no,yes
1,Other: cytoskeleton,no,no,GO:0005856,cytoskeleton,0.00141,LOC111118435,no,no,yes
1,Other: cytoskeleton,no,no,GO:0005856,cytoskeleton,0.00141,LOC111127906,no,no,yes
1,Other: cytoskeleton,no,no,GO:0005856,cytoskeleton,0.00141,LOC111129146,no,no,yes
1,Other: cytoskeleton,no,no,GO:0045732,positive regulation of protein catabolic process,0.0038,LOC111116264,no,yes,no
1,Other: cytoskeleton,no,no,GO:0045732,positive regulation of protein catabolic process,0.0038,LOC111108202,no,yes,no
1,Other: cytoskeleton,no,no,GO:0045732,positive regulation of protein catabolic process,0.0038,LOC111111223,no,yes,no
1,Other: cytoskeleton,no,no,GO:1904491,protein localization to ciliary transition zone,0.0044,LOC111119660,no,yes,no
1,Other: cytoskeleton,no,no,GO:1904491,protein localization to ciliary transition zone,0.0044,LOC111120134,no,yes,no
1,Other: cytoskeleton,no,no,GO:0016459,myosin complex,0.00891,LOC111109745,no,no,yes
1,Other: cytoskeleton,no,no,GO:0016459,myosin complex,0.00891,LOC111118026,no,no,yes
1,Other: cytoskeleton,no,no,GO:0016459,myosin complex,0.00891,LOC111124016,no,no,yes
1,Other: cytoskeleton,no,no,GO:0016459,myosin complex,0.00891,LOC111124621,no,no,yes
1,Other: cytoskeleton,no,no,GO:0016459,myosin complex,0.00891,LOC111127906,no,no,yes
1,Other: cytoskeleton,no,no,GO:0016459,myosin complex,0.00891,LOC111129337,no,no,yes
1,Other: cytoskeleton,no,no,GO:0003774,motor activity,0.01108,LOC111109745,no,no,yes
1,Other: cytoskeleton,no,no,GO:0003774,motor activity,0.01108,LOC111118026,no,no,yes
1,Other: cytoskeleton,no,no,GO:0003774,motor activity,0.01108,LOC111124621,no,no,yes
1,Other: cytoskeleton,no,no,GO:0003774,motor activity,0.01108,LOC111127906,no,no,yes
1,Other: cytoskeleton,no,no,GO:0003774,motor activity,0.01108,LOC111129337,no,no,yes
1,Other: cytoskeleton,no,no,GO:0051010,microtubule plus-end binding,0.0152,LOC111119594,no,yes,no
1,Other: cytoskeleton,no,no,GO:0051010,microtubule plus-end binding,0.0152,LOC111135171,no,yes,no
1,Other: cytoskeleton,no,no,GO:0090090,negative regulation of canonical Wnt signaling pathway,0.01745,LOC111119660,no,yes,no
1,Other: cytoskeleton,no,no,GO:0090090,negative regulation of canonical Wnt signaling pathway,0.01745,LOC111111223,no,yes,yes
1,Other: cytoskeleton,no,no,GO:0090090,negative regulation of canonical Wnt signaling pathway,0.01745,LOC111129146,no,no,yes
1,Other: cytoskeleton,no,no,GO:0090090,negative regulation of canonical Wnt signaling pathway,0.01745,LOC111133318,no,no,yes
1,Other: cytoskeleton,no,no,GO:0005815,microtubule organizing center,0.03601,LOC111119594,no,yes,no
1,Other: cytoskeleton,no,no,GO:0005815,microtubule organizing center,0.03601,LOC111136596,no,yes,no
1,Other: cytoskeleton,no,no,GO:0005881,cytoplasmic microtubule,0.03741,LOC111111223,no,yes,no
1,Other: cytoskeleton,no,no,GO:0005881,cytoplasmic microtubule,0.03741,LOC111119594,no,yes,no
1,Other: cytoskeleton,no,no,GO:0035371,microtubule plus-end,0.03755,LOC111119594,no,yes,no
1,Other: cytoskeleton,no,no,GO:0035371,microtubule plus-end,0.03755,LOC111135171,no,yes,no
2,Other: actin filament binding,no,no,GO:0051015,actin filament binding,0.00014,LOC111117972,no,yes,yes
2,Other: actin filament binding,no,no,GO:0051015,actin filament binding,0.00014,LOC111128063,no,yes,yes
2,Other: actin filament binding,no,no,GO:0051015,actin filament binding,0.00014,LOC111134230,no,yes,no
2,Other: actin filament binding,no,no,GO:0051015,actin filament binding,0.00014,LOC111134891,no,no,yes
2,Other: actin filament binding,no,no,GO:0051015,actin filament binding,0.00014,LOC111101036,no,yes,no
2,Other: actin filament binding,no,no,GO:0051015,actin filament binding,0.00014,LOC111106223,no,yes,no
2,Other: actin filament binding,no,no,GO:0051015,actin filament binding,0.00014,LOC111107358,no,yes,no
2,Other: actin filament binding,no,no,GO:0051015,actin filament binding,0.00014,LOC111122703,no,yes,yes
2,Other: actin filament binding,no,no,GO:0051015,actin filament binding,0.00014,LOC111126968,no,yes,no
2,Other: actin filament binding,no,no,GO:0051015,actin filament binding,0.00014,LOC111128318,no,yes,yes
2,Other: actin filament binding,no,no,GO:0051015,actin filament binding,0.00014,LOC111130951,no,yes,no
2,Other: actin filament binding,no,no,GO:0051015,actin filament binding,0.00014,LOC111138341,no,yes,no
2,Other: actin filament binding,no,no,GO:0051015,actin filament binding,0.00014,LOC111108370,no,no,yes
2,Other: actin filament binding,no,no,GO:0051015,actin filament binding,0.00014,LOC111112605,no,no,yes
2,Other: actin filament binding,no,no,GO:0051015,actin filament binding,0.00014,LOC111124621,no,no,yes
2,Other: actin filament binding,no,no,GO:0051015,actin filament binding,0.00014,LOC111126395,no,no,yes
2,Other: actin filament binding,no,no,GO:0051015,actin filament binding,0.00014,LOC111128979,no,no,yes
2,Other: actin filament binding,no,no,GO:0051015,actin filament binding,0.00014,LOC111128998,no,no,yes
2,Other: actin filament binding,no,no,GO:0051015,actin filament binding,0.00014,LOC111136574,no,no,yes
2,Other: actin filament binding,no,no,GO:0051015,actin filament binding,0.00014,LOC111137702,no,no,yes
2,Other: actin filament binding,no,no,GO:0042995,cell projection,7e-04,LOC111128063,no,yes,yes
2,Other: actin filament binding,no,no,GO:0042995,cell projection,7e-04,LOC111126968,no,yes,no
2,Other: actin filament binding,no,no,GO:0042995,cell projection,7e-04,LOC111130951,no,yes,no
2,Other: actin filament binding,no,no,GO:0042995,cell projection,7e-04,LOC111118435,no,no,yes
2,Other: actin filament binding,no,no,GO:0030864,cortical actin cytoskeleton,0.00176,LOC111128063,no,yes,no
2,Other: actin filament binding,no,no,GO:0030864,cortical actin cytoskeleton,0.00176,LOC111126968,no,yes,no
2,Other: actin filament binding,no,no,GO:0030864,cortical actin cytoskeleton,0.00176,LOC111130951,no,yes,no
2,Other: actin filament binding,no,no,GO:0030864,cortical actin cytoskeleton,0.00176,LOC111138341,no,yes,no
2,Other: actin filament binding,no,no,GO:0048870,cell motility,0.00323,LOC111132787,no,no,yes
2,Other: actin filament binding,no,no,GO:0048870,cell motility,0.00323,LOC111138334,no,no,yes
2,Other: actin filament binding,no,no,GO:0048870,cell motility,0.00323,LOC111128318,no,no,yes
2,Other: actin filament binding,no,no,GO:0030036,actin cytoskeleton organization,0.006,LOC111128063,no,yes,no
2,Other: actin filament binding,no,no,GO:0030036,actin cytoskeleton organization,0.006,LOC111107358,no,yes,no
2,Other: actin filament binding,no,no,GO:0030036,actin cytoskeleton organization,0.006,LOC111117952,no,yes,no
2,Other: actin filament binding,no,no,GO:0030036,actin cytoskeleton organization,0.006,LOC111119234,no,yes,no
2,Other: actin filament binding,no,no,GO:0030036,actin cytoskeleton organization,0.006,LOC111126968,no,yes,no
2,Other: actin filament binding,no,no,GO:0030036,actin cytoskeleton organization,0.006,LOC111130951,no,yes,no
2,Other: actin filament binding,no,no,GO:0005640,nuclear outer membrane,0.00709,LOC111128979,no,no,yes
2,Other: actin filament binding,no,no,GO:0005640,nuclear outer membrane,0.00709,LOC111128998,no,no,yes
2,Other: actin filament binding,no,no,GO:0031267,small GTPase binding,0.01088,LOC111134059,no,no,yes
2,Other: actin filament binding,no,no,GO:0031267,small GTPase binding,0.01088,LOC111138334,no,no,yes
2,Other: actin filament binding,no,no,GO:0031267,small GTPase binding,0.01088,LOC111125498,no,no,yes
2,Other: actin filament binding,no,no,GO:0031267,small GTPase binding,0.01088,LOC111103589,no,no,yes
2,Other: actin filament binding,no,no,GO:0031267,small GTPase binding,0.01088,LOC111107093,no,no,yes
2,Other: actin filament binding,no,no,GO:0031267,small GTPase binding,0.01088,LOC111124650,no,no,yes
2,Other: actin filament binding,no,no,GO:0031267,small GTPase binding,0.01088,LOC111125105,no,no,yes
2,Other: actin filament binding,no,no,GO:0031267,small GTPase binding,0.01088,LOC111131148,no,no,yes
2,Other: actin filament binding,no,no,GO:0030042,actin filament depolymerization,0.0129,LOC111134891,no,no,yes
2,Other: actin filament binding,no,no,GO:0030042,actin filament depolymerization,0.0129,LOC111128318,no,no,yes
2,Other: actin filament binding,no,no,GO:0034993,meiotic nuclear membrane microtubule tethering complex,0.01371,LOC111128979,no,no,yes
2,Other: actin filament binding,no,no,GO:0034993,meiotic nuclear membrane microtubule tethering complex,0.01371,LOC111128998,no,no,yes
2,Other: actin filament binding,no,no,GO:0051014,actin filament severing,0.0146,LOC111122703,no,yes,yes
2,Other: actin filament binding,no,no,GO:0051014,actin filament severing,0.0146,LOC111128318,no,yes,yes
2,Other: actin filament binding,no,no,GO:0005635,nuclear envelope,0.01529,LOC111102125,no,no,yes
2,Other: actin filament binding,no,no,GO:0005635,nuclear envelope,0.01529,LOC111107093,no,no,yes
2,Other: actin filament binding,no,no,GO:0005635,nuclear envelope,0.01529,LOC111107593,no,no,yes
2,Other: actin filament binding,no,no,GO:0005635,nuclear envelope,0.01529,LOC111131148,no,no,yes
2,Other: actin filament binding,no,no,GO:0008045,motor neuron axon guidance,0.02084,LOC111118435,no,no,yes
2,Other: actin filament binding,no,no,GO:0008045,motor neuron axon guidance,0.02084,LOC111126810,no,no,yes
2,Other: actin filament binding,no,no,GO:0005885,Arp2/3 protein complex,0.02552,LOC111117972,no,yes,no
2,Other: actin filament binding,no,no,GO:0005885,Arp2/3 protein complex,0.02552,LOC111106223,no,yes,no
2,Other: actin filament binding,no,no,GO:0030479,actin cortical patch,0.02552,LOC111107358,no,yes,no
2,Other: actin filament binding,no,no,GO:0030479,actin cortical patch,0.02552,LOC111128318,no,yes,no
2,Other: actin filament binding,no,no,GO:0032956,regulation of actin cytoskeleton organization,0.03021,LOC111121712,no,no,yes
2,Other: actin filament binding,no,no,GO:0032956,regulation of actin cytoskeleton organization,0.03021,LOC111118435,no,no,yes
2,Other: actin filament binding,no,no,GO:0051016,barbed-end actin filament capping,0.0419,LOC111107358,no,yes,no
2,Other: actin filament binding,no,no,GO:0051016,barbed-end actin filament capping,0.0419,LOC111122703,no,yes,no
3,Protein folding / chaperone,yes,no,GO:0051082,unfolded protein binding,4.4e-06,LOC111101057,no,no,yes
3,Protein folding / chaperone,yes,no,GO:0051082,unfolded protein binding,4.4e-06,LOC111112117,no,yes,no
3,Protein folding / chaperone,yes,no,GO:0051082,unfolded protein binding,4.4e-06,LOC111100598,no,yes,no
3,Protein folding / chaperone,yes,no,GO:0051082,unfolded protein binding,4.4e-06,LOC111103668,no,yes,no
3,Protein folding / chaperone,yes,no,GO:0051082,unfolded protein binding,4.4e-06,LOC111107136,no,yes,yes
3,Protein folding / chaperone,yes,no,GO:0051082,unfolded protein binding,4.4e-06,LOC111120649,no,yes,yes
3,Protein folding / chaperone,yes,no,GO:0051082,unfolded protein binding,4.4e-06,LOC111127230,no,yes,no
3,Protein folding / chaperone,yes,no,GO:0051082,unfolded protein binding,4.4e-06,LOC111128139,no,yes,no
3,Protein folding / chaperone,yes,no,GO:0051082,unfolded protein binding,4.4e-06,LOC111129841,no,yes,yes
3,Protein folding / chaperone,yes,no,GO:0051082,unfolded protein binding,4.4e-06,LOC111131740,no,yes,yes
3,Protein folding / chaperone,yes,no,GO:0051082,unfolded protein binding,4.4e-06,LOC111136560,no,yes,no
3,Protein folding / chaperone,yes,no,GO:0051082,unfolded protein binding,4.4e-06,LOC111108170,no,no,yes
3,Protein folding / chaperone,yes,no,GO:0051082,unfolded protein binding,4.4e-06,LOC111121532,no,no,yes
3,Protein folding / chaperone,yes,no,GO:0051082,unfolded protein binding,4.4e-06,LOC111124903,no,no,yes
3,Protein folding / chaperone,yes,no,GO:0051082,unfolded protein binding,4.4e-06,LOC111125459,no,no,yes
3,Protein folding / chaperone,yes,no,GO:0051082,unfolded protein binding,4.4e-06,LOC111131153,no,no,yes
3,Protein folding / chaperone,yes,no,GO:0005832,chaperonin-containing T-complex,0.00012,LOC111100598,no,yes,no
3,Protein folding / chaperone,yes,no,GO:0005832,chaperonin-containing T-complex,0.00012,LOC111127230,no,yes,no
3,Protein folding / chaperone,yes,no,GO:0005832,chaperonin-containing T-complex,0.00012,LOC111131740,no,yes,no
3,Protein folding / chaperone,yes,no,GO:0005832,chaperonin-containing T-complex,0.00012,LOC111136560,no,yes,no
3,Protein folding / chaperone,yes,no,GO:0006457,protein folding,0.00014,LOC111099063,no,no,yes
3,Protein folding / chaperone,yes,no,GO:0006457,protein folding,0.00014,LOC111101057,no,no,yes
3,Protein folding / chaperone,yes,no,GO:0006457,protein folding,0.00014,LOC111100598,no,yes,no
3,Protein folding / chaperone,yes,no,GO:0006457,protein folding,0.00014,LOC111103668,no,yes,no
3,Protein folding / chaperone,yes,no,GO:0006457,protein folding,0.00014,LOC111107136,no,yes,yes
3,Protein folding / chaperone,yes,no,GO:0006457,protein folding,0.00014,LOC111120649,no,yes,yes
3,Protein folding / chaperone,yes,no,GO:0006457,protein folding,0.00014,LOC111127230,no,yes,no
3,Protein folding / chaperone,yes,no,GO:0006457,protein folding,0.00014,LOC111129841,no,yes,yes
3,Protein folding / chaperone,yes,no,GO:0006457,protein folding,0.00014,LOC111131740,no,yes,yes
3,Protein folding / chaperone,yes,no,GO:0006457,protein folding,0.00014,LOC111136560,no,yes,no
3,Protein folding / chaperone,yes,no,GO:0006457,protein folding,0.00014,LOC111137548,no,yes,yes
3,Protein folding / chaperone,yes,no,GO:0006457,protein folding,0.00014,LOC111100451,no,no,yes
3,Protein folding / chaperone,yes,no,GO:0006457,protein folding,0.00014,LOC111121532,no,no,yes
3,Protein folding / chaperone,yes,no,GO:0006457,protein folding,0.00014,LOC111125459,no,no,yes
3,Protein folding / chaperone,yes,no,GO:0006457,protein folding,0.00014,LOC111128544,no,no,yes
3,Protein folding / chaperone,yes,no,GO:0006457,protein folding,0.00014,LOC111131153,no,no,yes
3,Protein folding / chaperone,yes,no,GO:0005524,ATP binding,0.00047,LOC111099995,no,no,yes
3,Protein folding / chaperone,yes,no,GO:0005524,ATP binding,0.00047,LOC111103614,no,yes,yes
3,Protein folding / chaperone,yes,no,GO:0005524,ATP binding,0.00047,LOC111107462,no,yes,yes
3,Protein folding / chaperone,yes,no,GO:0005524,ATP binding,0.00047,LOC111108281,no,yes,no
3,Protein folding / chaperone,yes,no,GO:0005524,ATP binding,0.00047,LOC111120585,no,yes,yes
3,Protein folding / chaperone,yes,no,GO:0005524,ATP binding,0.00047,LOC111121024,no,yes,yes
3,Protein folding / chaperone,yes,no,GO:0005524,ATP binding,0.00047,LOC111121134,no,no,yes
3,Protein folding / chaperone,yes,no,GO:0005524,ATP binding,0.00047,LOC111124927,no,yes,yes
3,Protein folding / chaperone,yes,no,GO:0005524,ATP binding,0.00047,LOC111125575,no,yes,yes
3,Protein folding / chaperone,yes,no,GO:0005524,ATP binding,0.00047,LOC111130239,no,yes,no
3,Protein folding / chaperone,yes,no,GO:0005524,ATP binding,0.00047,LOC111130582,no,no,yes
3,Protein folding / chaperone,yes,no,GO:0005524,ATP binding,0.00047,LOC111134732,no,yes,no
3,Protein folding / chaperone,yes,no,GO:0005524,ATP binding,0.00047,LOC111134888,no,no,yes
3,Protein folding / chaperone,yes,no,GO:0005524,ATP binding,0.00047,LOC111136148,no,yes,yes
3,Protein folding / chaperone,yes,no,GO:0005524,ATP binding,0.00047,LOC111100034,no,yes,no
3,Protein folding / chaperone,yes,no,GO:0005524,ATP binding,0.00047,LOC111100547,no,yes,yes
3,Protein folding / chaperone,yes,no,GO:0005524,ATP binding,0.00047,LOC111100598,no,yes,no
3,Protein folding / chaperone,yes,no,GO:0005524,ATP binding,0.00047,LOC111101025,no,yes,yes
3,Protein folding / chaperone,yes,no,GO:0005524,ATP binding,0.00047,LOC111106648,no,yes,yes
3,Protein folding / chaperone,yes,no,GO:0005524,ATP binding,0.00047,LOC111107136,no,yes,yes
3,Protein folding / chaperone,yes,no,GO:0005524,ATP binding,0.00047,LOC111107163,no,yes,yes
3,Protein folding / chaperone,yes,no,GO:0005524,ATP binding,0.00047,LOC111108086,no,yes,yes
3,Protein folding / chaperone,yes,no,GO:0005524,ATP binding,0.00047,LOC111108185,no,yes,no
3,Protein folding / chaperone,yes,no,GO:0005524,ATP binding,0.00047,LOC111109634,no,yes,yes
3,Protein folding / chaperone,yes,no,GO:0005524,ATP binding,0.00047,LOC111109745,no,yes,yes
3,Protein folding / chaperone,yes,no,GO:0005524,ATP binding,0.00047,LOC111110677,no,yes,yes
3,Protein folding / chaperone,yes,no,GO:0005524,ATP binding,0.00047,LOC111113447,no,yes,yes
3,Protein folding / chaperone,yes,no,GO:0005524,ATP binding,0.00047,LOC111114626,no,yes,no
3,Protein folding / chaperone,yes,no,GO:0005524,ATP binding,0.00047,LOC111115500,no,yes,no
3,Protein folding / chaperone,yes,no,GO:0005524,ATP binding,0.00047,LOC111118026,no,yes,yes
3,Protein folding / chaperone,yes,no,GO:0005524,ATP binding,0.00047,LOC111119220,no,yes,no
3,Protein folding / chaperone,yes,no,GO:0005524,ATP binding,0.00047,LOC111119375,no,yes,no
3,Protein folding / chaperone,yes,no,GO:0005524,ATP binding,0.00047,LOC111119669,no,yes,no
3,Protein folding / chaperone,yes,no,GO:0005524,ATP binding,0.00047,LOC111119907,no,yes,no
3,Protein folding / chaperone,yes,no,GO:0005524,ATP binding,0.00047,LOC111120350,no,yes,no
3,Protein folding / chaperone,yes,no,GO:0005524,ATP binding,0.00047,LOC111120863,no,yes,yes
3,Protein folding / chaperone,yes,no,GO:0005524,ATP binding,0.00047,LOC111121773,no,yes,no
3,Protein folding / chaperone,yes,no,GO:0005524,ATP binding,0.00047,LOC111122539,no,yes,yes
3,Protein folding / chaperone,yes,no,GO:0005524,ATP binding,0.00047,LOC111122805,no,yes,no
3,Protein folding / chaperone,yes,no,GO:0005524,ATP binding,0.00047,LOC111123434,no,yes,no
3,Protein folding / chaperone,yes,no,GO:0005524,ATP binding,0.00047,LOC111124011,no,yes,no
3,Protein folding / chaperone,yes,no,GO:0005524,ATP binding,0.00047,LOC111125850,no,yes,yes
3,Protein folding / chaperone,yes,no,GO:0005524,ATP binding,0.00047,LOC111127230,no,yes,no
3,Protein folding / chaperone,yes,no,GO:0005524,ATP binding,0.00047,LOC111129841,no,yes,yes
3,Protein folding / chaperone,yes,no,GO:0005524,ATP binding,0.00047,LOC111130217,no,yes,yes
3,Protein folding / chaperone,yes,no,GO:0005524,ATP binding,0.00047,LOC111130301,no,yes,yes
3,Protein folding / chaperone,yes,no,GO:0005524,ATP binding,0.00047,LOC111130532,no,yes,no
3,Protein folding / chaperone,yes,no,GO:0005524,ATP binding,0.00047,LOC111131740,no,yes,yes
3,Protein folding / chaperone,yes,no,GO:0005524,ATP binding,0.00047,LOC111134042,no,yes,no
3,Protein folding / chaperone,yes,no,GO:0005524,ATP binding,0.00047,LOC111134572,no,yes,no
3,Protein folding / chaperone,yes,no,GO:0005524,ATP binding,0.00047,LOC111135514,no,yes,yes
3,Protein folding / chaperone,yes,no,GO:0005524,ATP binding,0.00047,LOC111135863,no,yes,yes
3,Protein folding / chaperone,yes,no,GO:0005524,ATP binding,0.00047,LOC111136560,no,yes,no
3,Protein folding / chaperone,yes,no,GO:0005524,ATP binding,0.00047,LOC111136921,no,yes,no
3,Protein folding / chaperone,yes,no,GO:0005524,ATP binding,0.00047,LOC111136960,no,yes,no
3,Protein folding / chaperone,yes,no,GO:0005524,ATP binding,0.00047,LOC111107387,no,no,yes
3,Protein folding / chaperone,yes,no,GO:0005524,ATP binding,0.00047,LOC111107795,no,no,yes
3,Protein folding / chaperone,yes,no,GO:0005524,ATP binding,0.00047,LOC111108170,no,no,yes
3,Protein folding / chaperone,yes,no,GO:0005524,ATP binding,0.00047,LOC111109854,no,no,yes
3,Protein folding / chaperone,yes,no,GO:0005524,ATP binding,0.00047,LOC111112987,no,no,yes
3,Protein folding / chaperone,yes,no,GO:0005524,ATP binding,0.00047,LOC111113272,no,no,yes
3,Protein folding / chaperone,yes,no,GO:0005524,ATP binding,0.00047,LOC111115508,no,no,yes
3,Protein folding / chaperone,yes,no,GO:0005524,ATP binding,0.00047,LOC111117970,no,no,yes
3,Protein folding / chaperone,yes,no,GO:0005524,ATP binding,0.00047,LOC111118963,no,no,yes
3,Protein folding / chaperone,yes,no,GO:0005524,ATP binding,0.00047,LOC111119372,no,no,yes
3,Protein folding / chaperone,yes,no,GO:0005524,ATP binding,0.00047,LOC111120385,no,no,yes
3,Protein folding / chaperone,yes,no,GO:0005524,ATP binding,0.00047,LOC111121400,no,no,yes
3,Protein folding / chaperone,yes,no,GO:0005524,ATP binding,0.00047,LOC111124603,no,no,yes
3,Protein folding / chaperone,yes,no,GO:0005524,ATP binding,0.00047,LOC111124621,no,no,yes
3,Protein folding / chaperone,yes,no,GO:0005524,ATP binding,0.00047,LOC111124684,no,no,yes
3,Protein folding / chaperone,yes,no,GO:0005524,ATP binding,0.00047,LOC111124903,no,no,yes
3,Protein folding / chaperone,yes,no,GO:0005524,ATP binding,0.00047,LOC111125014,no,no,yes
3,Protein folding / chaperone,yes,no,GO:0005524,ATP binding,0.00047,LOC111125105,no,no,yes
3,Protein folding / chaperone,yes,no,GO:0005524,ATP binding,0.00047,LOC111125596,no,no,yes
3,Protein folding / chaperone,yes,no,GO:0005524,ATP binding,0.00047,LOC111125671,no,no,yes
3,Protein folding / chaperone,yes,no,GO:0005524,ATP binding,0.00047,LOC111126321,no,no,yes
3,Protein folding / chaperone,yes,no,GO:0005524,ATP binding,0.00047,LOC111127274,no,no,yes
3,Protein folding / chaperone,yes,no,GO:0005524,ATP binding,0.00047,LOC111127906,no,no,yes
3,Protein folding / chaperone,yes,no,GO:0005524,ATP binding,0.00047,LOC111128364,no,no,yes
3,Protein folding / chaperone,yes,no,GO:0005524,ATP binding,0.00047,LOC111128966,no,no,yes
3,Protein folding / chaperone,yes,no,GO:0005524,ATP binding,0.00047,LOC111129337,no,no,yes
3,Protein folding / chaperone,yes,no,GO:0005524,ATP binding,0.00047,LOC111130138,no,no,yes
3,Protein folding / chaperone,yes,no,GO:0005524,ATP binding,0.00047,LOC111130343,no,no,yes
3,Protein folding / chaperone,yes,no,GO:0005524,ATP binding,0.00047,LOC111130568,no,no,yes
3,Protein folding / chaperone,yes,no,GO:0005524,ATP binding,0.00047,LOC111131153,no,no,yes
3,Protein folding / chaperone,yes,no,GO:0005524,ATP binding,0.00047,LOC111133107,no,no,yes
3,Protein folding / chaperone,yes,no,GO:0005524,ATP binding,0.00047,LOC111134328,no,no,yes
3,Protein folding / chaperone,yes,no,GO:0005524,ATP binding,0.00047,LOC111134622,no,no,yes
3,Protein folding / chaperone,yes,no,GO:0005524,ATP binding,0.00047,LOC111135006,no,no,yes
3,Protein folding / chaperone,yes,no,GO:0005524,ATP binding,0.00047,LOC111135618,no,no,yes
3,Protein folding / chaperone,yes,no,GO:0005524,ATP binding,0.00047,LOC111135941,no,no,yes
3,Protein folding / chaperone,yes,no,GO:0005524,ATP binding,0.00047,LOC111136057,no,no,yes
3,Protein folding / chaperone,yes,no,GO:0005524,ATP binding,0.00047,LOC111136911,no,no,yes
3,Protein folding / chaperone,yes,no,GO:0005524,ATP binding,0.00047,LOC111137032,no,no,yes
3,Protein folding / chaperone,yes,no,GO:0005524,ATP binding,0.00047,LOC111137270,no,no,yes
3,Protein folding / chaperone,yes,no,GO:0005524,ATP binding,0.00047,LOC111137295,no,no,yes
3,Protein folding / chaperone,yes,no,GO:0005524,ATP binding,0.00047,LOC111138321,no,no,yes
3,Protein folding / chaperone,yes,no,GO:0016887,ATPase activity,0.00055,LOC111103614,no,yes,yes
3,Protein folding / chaperone,yes,no,GO:0016887,ATPase activity,0.00055,LOC111120585,no,yes,yes
3,Protein folding / chaperone,yes,no,GO:0016887,ATPase activity,0.00055,LOC111121134,no,no,yes
3,Protein folding / chaperone,yes,no,GO:0016887,ATPase activity,0.00055,LOC111124927,no,yes,yes
3,Protein folding / chaperone,yes,no,GO:0016887,ATPase activity,0.00055,LOC111125575,no,yes,yes
3,Protein folding / chaperone,yes,no,GO:0016887,ATPase activity,0.00055,LOC111132503,no,yes,yes
3,Protein folding / chaperone,yes,no,GO:0016887,ATPase activity,0.00055,LOC111134732,no,yes,no
3,Protein folding / chaperone,yes,no,GO:0016887,ATPase activity,0.00055,LOC111134888,no,no,yes
3,Protein folding / chaperone,yes,no,GO:0016887,ATPase activity,0.00055,LOC111136148,no,yes,yes
3,Protein folding / chaperone,yes,no,GO:0016887,ATPase activity,0.00055,LOC111100598,no,yes,no
3,Protein folding / chaperone,yes,no,GO:0016887,ATPase activity,0.00055,LOC111104061,no,yes,yes
3,Protein folding / chaperone,yes,no,GO:0016887,ATPase activity,0.00055,LOC111107136,no,yes,yes
3,Protein folding / chaperone,yes,no,GO:0016887,ATPase activity,0.00055,LOC111108086,no,yes,yes
3,Protein folding / chaperone,yes,no,GO:0016887,ATPase activity,0.00055,LOC111113447,no,yes,yes
3,Protein folding / chaperone,yes,no,GO:0016887,ATPase activity,0.00055,LOC111115500,no,yes,no
3,Protein folding / chaperone,yes,no,GO:0016887,ATPase activity,0.00055,LOC111119220,no,yes,no
3,Protein folding / chaperone,yes,no,GO:0016887,ATPase activity,0.00055,LOC111122539,no,yes,yes
3,Protein folding / chaperone,yes,no,GO:0016887,ATPase activity,0.00055,LOC111125850,no,yes,yes
3,Protein folding / chaperone,yes,no,GO:0016887,ATPase activity,0.00055,LOC111127230,no,yes,no
3,Protein folding / chaperone,yes,no,GO:0016887,ATPase activity,0.00055,LOC111129841,no,yes,yes
3,Protein folding / chaperone,yes,no,GO:0016887,ATPase activity,0.00055,LOC111130532,no,yes,no
3,Protein folding / chaperone,yes,no,GO:0016887,ATPase activity,0.00055,LOC111131740,no,yes,yes
3,Protein folding / chaperone,yes,no,GO:0016887,ATPase activity,0.00055,LOC111134572,no,yes,no
3,Protein folding / chaperone,yes,no,GO:0016887,ATPase activity,0.00055,LOC111135863,no,yes,yes
3,Protein folding / chaperone,yes,no,GO:0016887,ATPase activity,0.00055,LOC111136560,no,yes,no
3,Protein folding / chaperone,yes,no,GO:0016887,ATPase activity,0.00055,LOC111108170,no,no,yes
